;id;DS.chainage;velocity;len(DS.densified_wl_by_regr_itpd);len(DS.upstream_adjacent_vs);mean_bias;mean_uncrt;mean_rmse_sum;rmse_reg;rmse_raw;rmse_cval;rmse_daily;rmse_srd;nse_reg;nse_raw;nse_cval;nse_daily;nse_srd
70;41931;255202,3656464955;0,2777777777777778;552;32;0,11219412094374216;0,07772406551868963;0,45784632507349854;0,3744;0,4148;0,1735;0,3664;0,0744;0,9358;0,9212;0,9856;0,9392;0,9974
71;41931;255202,3656464955;0,5555555555555556;550;32;0,111645809660477;0,07735517970401691;0,4563538689217758;0,4034;0,4148;0,1036;0,3792;0,0744;0,9254;0,9212;0,9949;0,933;0,9974
72;41931;255202,3656464955;0,8333333333333333;545;32;0,11345265218534961;0,07629904974846284;0,25049083286752377;0,3329;0,4148;0,046;0,2644;0,0744;0,9492;0,9212;0,999;0,9665;0,9974
73;41931;255202,3656464955;1,1111111111111112;545;32;0,11336088932111746;0,07591507311586053;0,2483105174353206;0,3015;0,4148;0,0308;0,2014;0,0744;0,9583;0,9212;0,9996;0,9806;0,9974
74;41931;255202,3656464955;1,3888888888888888;545;32;0,11344858650599163;0,07573517786561265;0,24664912478825524;0,3126;0,4148;0,0321;0,2014;0,0743;0,9552;0,9212;0,9995;0,981;0,9974
75;41931;255202,3656464955;1,6666666666666665;544;32;0,1134838196141793;0,07570090293453725;0,24637770880361173;0,298;0,4148;0,0331;0,1764;0,0743;0,9593;0,9212;0,9995;0,9858;0,9974
76;41931;255202,3656464955;1,9444444444444444;544;32;0,11349018624639483;0,07574662162162163;0,24696041666666665;0,3333;0,4148;0,0331;0,1789;0,0743;0,9491;0,9212;0,9995;0,9851;0,9974
77;42213;310050,6355811434;0,2777777777777778;552;37;0,11050690603244988;0,07966799132947977;0,5526217485549133;0,4622;0,6271;0,2131;0,4552;0,0948;0,9034;0,8221;0,9783;0,9069;0,9958
78;42213;310050,6355811434;0,5555555555555556;545;37;0,11767634874567458;0,07808788351534061;0,2915074362974519;0,3611;0,6267;0,0381;0,2976;0,0945;0,941;0,8224;0,9993;0,9589;0,9959
79;42213;310050,6355811434;0,8333333333333333;545;37;0,11746779901226738;0,07752721617418352;0,2927876620010368;0,3244;0,6267;0,0381;0,2514;0,0942;0,9524;0,8224;0,9993;0,9704;0,9959
80;42213;310050,6355811434;1,1111111111111112;545;37;0,11764516390498866;0,07724415584415584;0,292624987012987;0,2916;0,6267;0,0378;0,2374;0,0942;0,9616;0,8224;0,9993;0,9743;0,9959
81;42213;310050,6355811434;1,3888888888888888;544;37;0,11756529551218976;0,07711053180396248;0,29162002085505734;0,2868;0,6267;0,0373;0,2013;0,0942;0,9628;0,8224;0,9993;0,9808;0,9959
82;42213;310050,6355811434;1,6666666666666665;544;37;0,11759904123126984;0,07701148825065275;0,2903804177545692;0,2979;0,6267;0,0365;0,2147;0,0942;0,9599;0,8224;0,9994;0,979;0,9959
83;42213;310050,6355811434;1,9444444444444444;545;37;0,117559530902006;0,0783042797494781;0,28990490605427977;0,2958;0,6267;0,0376;0,2195;0,0942;0,9604;0,8224;0,9993;0,9786;0,9959
84;41903;361011,36655822257;0,2777777777777778;554;41;0,10924254629084255;0,07950293609671848;0,5873170293609672;0,4712;0,4815;0,2737;0,4737;0,1017;0,8711;0,8653;0,9569;0,8695;0,9942
85;41903;361011,36655822257;0,5555555555555556;545;41;0,1194827690026689;0,08207281001137658;0,3394301478953356;0,3669;0,4815;0,048;0,2987;0,1017;0,9218;0,8653;0,9987;0,946;0,9942
86;41903;361011,36655822257;0,8333333333333333;545;41;0,11894875659067493;0,0809920364050057;0,33969897610921507;0,2916;0,4815;0,0428;0,2307;0,1017;0,9506;0,8653;0,999;0,9686;0,9942
87;41903;361011,36655822257;1,1111111111111112;545;41;0,11922644278539053;0,08085404789053592;0,33960461801596353;0,3081;0,4815;0,0449;0,2191;0,1017;0,9448;0,8653;0,9989;0,9725;0,9942
88;41903;361011,36655822257;1,3888888888888888;545;41;0,11907346170139749;0,08052375500858615;0,33890011448196916;0,2805;0,4815;0,048;0,1918;0,1017;0,9543;0,8653;0,9987;0,9785;0,9942
89;41903;361011,36655822257;1,6666666666666665;545;41;0,11931392514813166;0,08028522336769761;0,33820303550973657;0,2699;0,4815;0,0523;0,2015;0,1017;0,9577;0,8653;0,9985;0,9768;0,9942
