;id_vs;vs_chain;dt;gauge_up;dist_up;gauge_down;dist_down;lag;vs_wl;up_wl;uncertainty;g_anom;vs_anom;bias
26;38367;321486.91511517443;2024-02-01 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;5.330680037274426;59.721;3.48;0.0;1.2593939393939397;1.3216153846153702;0.06222144522143047
27;38367;321486.91511517443;2024-02-28 20:12:44;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;60.069;3.99;0.007;1.76939393939394;1.6696153846153763;0.09977855477856368
28;38367;321486.91511517443;2024-03-26 20:12:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.396816044729312;59.351;2.77;0.004;0.5493939393939398;0.9516153846153728;0.402221445221433
29;38367;321486.91511517443;2024-04-22 20:12:48;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;58.138;2.02;0.027;-0.20060606060606023;-0.2613846153846282;0.06077855477856797
30;38367;321486.91511517443;2024-05-19 20:12:49;151150150.0;330395.1882159967;152150130.0;289404.1355208066;10.661360074548853;57.614;1.5;0.003;-0.7206060606060603;-0.7853846153846291;0.06477855477856886
31;38367;321486.91511517443;2024-06-15 20:12:50;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;57.841;1.64;0.011;-0.5806060606060603;-0.5583846153846252;0.0222214452214351
32;38367;321486.91511517443;2024-07-12 20:12:47;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;57.513;1.48;0.009;-0.7406060606060603;-0.8863846153846282;0.14577855477856794
33;38367;321486.91511517443;2024-08-08 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;10.128292070821411;57.463;1.41;0.09;-0.8106060606060603;-0.9363846153846254;0.12577855477856503
34;38367;321486.91511517443;2024-09-04 20:12:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;57.861;1.3;0.018;-0.9206060606060602;-0.5383846153846292;0.382221445221431
35;38367;321486.91511517443;2024-10-01 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;19.190448134187935;60.775;4.58;0.026;2.35939393939394;2.3756153846153722;0.01622144522143243
36;38367;321486.91511517443;2024-10-28 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;58.483;2.32;0.0;0.09939393939393959;0.08361538461537066;0.015778554778568932
37;38367;321486.91511517443;2024-11-24 20:12:43;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;58.023;2.06;0.001;-0.1606060606060602;-0.3763846153846231;0.2157785547785629
38;38367;321486.91511517443;2024-12-21 20:12:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;58.855;2.3;0.035;0.07939393939393957;0.45561538461537054;0.376221445221431
0;38366;318429.0020652413;2022-01-06 20:12:48;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.6;2.35;0.045;0.029382716049382473;0.0017816091953903879;0.027601106853992086
1;38366;318429.0020652413;2022-02-02 20:12:52;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;57.371;;0.017;;-0.22721839080460882;
2;38366;318429.0020652413;2022-03-01 20:12:49;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;58.224;2.62;0.0;0.2993827160493825;0.6257816091953856;0.3263988931460031
3;38366;318429.0020652413;2022-03-28 20:12:51;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;56.948;1.7;0.052;-0.6206172839506177;-0.6502183908046106;0.029601106853992976
4;38366;318429.0020652413;2022-04-24 20:12:53;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.438;;0.04;;-0.16021839080460865;
5;38366;318429.0020652413;2022-05-21 20:12:51;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;56.814;1.35;0.013;-0.9706172839506175;-0.784218390804611;0.18639889314600655
6;38366;318429.0020652413;2022-06-17 20:12:51;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.062156063366526;56.77;1.36;0.082;-0.9606172839506175;-0.8282183908046079;0.1323988931460096
7;38366;318429.0020652413;2022-07-14 20:12:49;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.594;1.34;0.045;-0.9806172839506175;-1.0042183908046098;0.023601106853992304
8;38366;318429.0020652413;2022-08-10 20:12:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;11.194428078276296;56.477;1.08;0.006;-1.2406172839506175;-1.1212183908046143;0.11939889314600327
9;38366;318429.0020652413;2022-10-03 20:12:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.457;2.07;0.001;-0.2506172839506178;-0.1412183908046103;0.10939889314600748
10;38366;318429.0020652413;2022-10-30 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.398;1.9;0.012;-0.4206172839506177;-0.2002183908046078;0.2203988931460099
11;38366;318429.0020652413;2022-11-26 20:12:42;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;57.203;1.62;0.02;-0.7006172839506175;-0.3952183908046081;0.30539889314600943
12;38366;318429.0020652413;2022-12-23 20:12:43;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.094;;0.02;;-0.5042183908046098;
13;38366;318429.0020652413;2023-01-19 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;58.138;;0.098;;0.5397816091953871;
14;38366;318429.0020652413;2023-02-15 20:12:44;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;58.477;2.68;0.044;0.35938271604938254;0.8787816091953857;0.5193988931460032
15;38366;318429.0020652413;2023-03-14 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;58.288;2.8;0.021;0.4793827160493822;0.6897816091953857;0.21039889314600346
16;38366;318429.0020652413;2023-04-10 20:12:50;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;57.626;2.41;0.019;0.08938271604938253;0.027781609195386636;0.06160110685399589
17;38366;318429.0020652413;2023-05-07 20:12:50;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;57.555;2.4;0.023;0.0793827160493823;-0.04321839080461132;0.12260110685399361
18;38366;318429.0020652413;2023-06-03 20:12:48;151150150.0;330395.1882159967;152150130.0;289404.1355208066;26.12033218264469;57.273;2.08;0.003;-0.24061728395061754;-0.3252183908046078;0.08460110685399025
19;38366;318429.0020652413;2023-06-30 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.854;1.46;0.02;-0.8606172839506177;-0.7442183908046118;0.11639889314600582
20;38366;318429.0020652413;2023-07-27 20:12:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.663;;0.026;;-0.9352183908046143;
21;38366;318429.0020652413;2023-07-30 04:36:32;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.769;;0.14;;-0.8292183908046127;
22;38366;318429.0020652413;2023-09-05 08:42:24;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.029;1.73;0.08;-0.5906172839506176;-0.5692183908046076;0.021398893146010067
23;38366;318429.0020652413;2023-09-09 22:06:44;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.839;1.52;0.18;-0.8006172839506176;-0.7592183908046124;0.0413988931460052
24;38366;318429.0020652413;2023-09-19 20:12:43;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.836;1.59;0.004;-0.7306172839506175;-0.7622183908046125;0.031601106853994976
25;38366;318429.0020652413;2023-09-30 18:51:47;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.829;1.51;0.2;-0.8106172839506176;-0.7692183908046104;0.0413988931460072
26;38366;318429.0020652413;2023-10-16 20:12:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.027;1.56;0.041;-0.7606172839506176;-0.57121839080461;0.18939889314600755
27;38366;318429.0020652413;2023-10-17 02:12:31;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.779;1.54;0.08;-0.7806172839506176;-0.8192183908046076;0.038601106853989986
28;38366;318429.0020652413;2023-10-21 15:36:51;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;56.989;1.69;0.24;-0.6306172839506177;-0.6092183908046138;0.02139889314600385
29;38366;318429.0020652413;2023-11-06 22:57:37;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;57.619;2.32;0.08;-0.0006172839506177752;0.02078160919538874;0.021398893146006515
30;38366;318429.0020652413;2023-11-11 12:21:56;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;57.509;2.26;0.12;-0.06061728395061783;-0.08921839080461069;0.028601106853992864
31;38366;318429.0020652413;2023-11-12 20:12:40;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.776;2.17;0.034;-0.1506172839506177;0.17778160919539232;0.32839889314601
32;38366;318429.0020652413;2023-11-27 19:42:42;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;58.119;2.8;0.06;0.4793827160493822;0.5207816091953887;0.04139889314600653
33;38366;318429.0020652413;2023-12-02 09:07:02;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;57.939;2.66;0.1;0.3393827160493825;0.340781609195389;0.0013988931460064968
34;38366;318429.0020652413;2023-12-09 20:12:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.814;2.51;0.022;0.18938271604938217;0.21578160919538902;0.026398893146006852
35;38366;318429.0020652413;2023-12-18 16:27:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;58.809;3.52;0.08;1.1993827160493824;1.2107816091953865;0.011398893146004063
36;38366;318429.0020652413;2024-01-03 04:15:05;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;59.179;4.0;0.29;1.6793827160493824;1.580781609195391;0.09860110685399137
37;38366;318429.0020652413;2024-01-05 20:12:44;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;59.486;4.06;0.043;1.739382716049382;1.887781609195386;0.14839889314600407
38;38366;318429.0020652413;2024-01-24 01:00:10;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;58.559;3.39;0.36;1.0693827160493825;0.9607816091953865;0.10860110685399604
39;38366;318429.0020652413;2024-01-29 09:57:58;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;58.879;3.6;0.08;1.2793827160493825;1.2807816091953867;0.0013988931460042764
40;38366;318429.0020652413;2024-02-01 20:12:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;5.330680037274426;58.915;3.48;0.024;1.1593827160493824;1.3167816091953881;0.15739889314600575
41;38366;318429.0020652413;2024-02-02 23:22:17;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;58.639;3.41;0.06;1.0893827160493825;1.0407816091953919;0.04860110685399066
42;38366;318429.0020652413;2024-02-13 21:45:15;151150150.0;330395.1882159967;152150130.0;289404.1355208066;13.859768096913509;59.309;4.26;0.41;1.9393827160493822;1.7107816091953865;0.2286011068539957
43;38366;318429.0020652413;2024-02-19 06:43:03;151150150.0;330395.1882159967;152150130.0;289404.1355208066;11.194428078276296;59.439;4.18;0.1;1.859382716049382;1.840781609195389;0.018601106853993077
44;38366;318429.0020652413;2024-02-23 20:07:22;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.396816044729312;59.189;3.91;0.11;1.5893827160493825;1.590781609195389;0.0013988931460064968
45;38366;318429.0020652413;2024-02-28 20:12:44;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;59.457;3.99;0.028;1.6693827160493826;1.8587816091953897;0.1893988931460071
46;38366;318429.0020652413;2024-03-11 03:28:06;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;58.449;3.17;0.07;0.8493827160493823;0.850781609195387;0.0013988931460047205
47;38366;318429.0020652413;2024-03-26 15:15:23;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;58.049;2.76;0.1;0.43938271604938217;0.45078160919538846;0.011398893146006284
48;38366;318429.0020652413;2024-03-26 20:12:47;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.396816044729312;57.9;2.77;0.034;0.4493827160493824;0.30178160919538755;0.14760110685399486
49;38366;318429.0020652413;2024-04-05 13:37:29;151150150.0;330395.1882159967;152150130.0;289404.1355208066;2.665340018637213;58.009;2.82;0.08;0.4993827160493822;0.4107816091953893;0.08860110685399292
50;38366;318429.0020652413;2024-04-16 12:00:29;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.449;2.06;0.11;-0.26061728395061756;-0.14921839080461297;0.1113988931460046
51;38366;318429.0020652413;2024-04-21 20:58:16;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.329;2.06;0.07;-0.26061728395061756;-0.2692183908046104;0.008601106853992846
52;38366;318429.0020652413;2024-04-22 20:12:48;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.347;2.02;0.042;-0.3006172839506176;-0.2512183908046097;0.04939889314600787
53;38366;318429.0020652413;2024-04-26 10:22:35;151150150.0;330395.1882159967;152150130.0;289404.1355208066;0.0;57.409;2.15;0.1;-0.1706172839506177;-0.1892183908046121;0.01860110685399441
54;38366;318429.0020652413;2024-05-17 07:07:40;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;56.789;1.5;0.06;-0.8206172839506176;-0.8092183908046096;0.01139889314600806
55;38366;318429.0020652413;2024-05-19 20:12:50;151150150.0;330395.1882159967;152150130.0;289404.1355208066;10.661360074548853;56.841;1.5;0.012;-0.8206172839506176;-0.75721839080461;0.06339889314600766
56;38366;318429.0020652413;2024-06-02 14:28:25;151150150.0;330395.1882159967;152150130.0;289404.1355208066;11.194428078276296;56.709;1.44;0.08;-0.8806172839506177;-0.8892183908046078;0.008601106853990181
57;38366;318429.0020652413;2024-06-07 03:52:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.062156063366526;57.449;1.93;0.14;-0.3906172839506177;-0.14921839080461297;0.2413988931460047
58;38366;318429.0020652413;2024-06-15 20:12:50;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;56.871;1.64;0.002;-0.6806172839506177;-0.7272183908046088;0.0466011068539911
59;38366;318429.0020652413;2024-06-23 11:13:29;151150150.0;330395.1882159967;152150130.0;289404.1355208066;12.26056408573118;56.929;1.46;0.07;-0.8606172839506177;-0.669218390804609;0.19139889314600866
60;38366;318429.0020652413;2024-06-28 00:37:49;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;56.859;1.53;0.2;-0.7906172839506176;-0.7392183908046093;0.05139889314600832
61;38366;318429.0020652413;2024-07-12 20:12:48;151150150.0;330395.1882159967;152150130.0;289404.1355208066;6.9298840484567545;56.963;1.48;0.012;-0.8406172839506176;-0.6352183908046101;0.20539889314600757
62;38366;318429.0020652413;2024-07-14 07:58:33;151150150.0;330395.1882159967;152150130.0;289404.1355208066;5.86374804100187;56.709;1.44;0.08;-0.8806172839506177;-0.8892183908046078;0.008601106853990181
63;38366;318429.0020652413;2024-07-24 06:20:40;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;56.449;1.33;0.32;-0.9906172839506175;-1.149218390804613;0.15860110685399542
64;38366;318429.0020652413;2024-08-04 04:43:37;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;56.679;1.42;0.09;-0.9006172839506177;-0.919218390804609;0.0186011068539913
65;38366;318429.0020652413;2024-08-08 18:07:58;151150150.0;330395.1882159967;152150130.0;289404.1355208066;10.128292070821411;56.719;1.41;0.16;-0.9106172839506177;-0.8792183908046098;0.031398893146007856
66;38366;318429.0020652413;2024-08-08 20:12:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;10.128292070821411;56.8;1.41;0.034;-0.9106172839506177;-0.7982183908046139;0.11239889314600382
67;38366;318429.0020652413;2024-08-25 01:28:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;56.899;1.69;0.09;-0.6306172839506177;-0.6992183908046101;0.06860110685399246
68;38366;318429.0020652413;2024-08-29 14:53:02;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.595224067093968;56.679;1.37;0.15;-0.9506172839506175;-0.919218390804609;0.03139889314600852
69;38366;318429.0020652413;2024-09-04 20:12:42;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;56.241;1.3;0.567;-1.0206172839506176;-1.3572183908046114;0.3366011068539938
70;38366;318429.0020652413;2024-09-09 13:16:01;151150150.0;330395.1882159967;152150130.0;289404.1355208066;10.661360074548853;56.349;1.14;0.18;-1.1806172839506177;-1.2492183908046144;0.06860110685399667
71;38366;318429.0020652413;2024-09-19 11:38:09;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;59.459;4.23;0.12;1.9093827160493828;1.8607816091953922;0.04860110685399066
72;38366;318429.0020652413;2024-09-30 10:01:09;151150150.0;330395.1882159967;152150130.0;289404.1355208066;15.99204011182328;60.359;5.05;0.17;2.729382716049382;2.7607816091953907;0.03139889314600852
73;38366;318429.0020652413;2024-10-01 20:12:46;151150150.0;330395.1882159967;152150130.0;289404.1355208066;19.190448134187935;59.52;4.58;0.011;2.2593827160493825;1.921781609195392;0.33760110685399036
74;38366;318429.0020652413;2024-10-10 08:23:14;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;58.549;3.38;0.09;1.0593827160493823;0.9507816091953885;0.10860110685399382
75;38366;318429.0020652413;2024-10-26 15:43:59;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;57.699;2.42;0.08;0.09938271604938231;0.10078160919538703;0.0013988931460047205
76;38366;318429.0020652413;2024-10-28 20:12:45;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.67;2.32;0.067;-0.0006172839506177752;0.07178160919539067;0.07239889314600845
77;38366;318429.0020652413;2024-10-31 05:08:18;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.529;2.32;0.12;-0.0006172839506177752;-0.06921839080460757;0.06860110685398979
78;38366;318429.0020652413;2024-11-16 12:29:03;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.062156063366526;57.269;2.02;0.07;-0.3006172839506176;-0.3292183908046127;0.028601106853995084
79;38366;318429.0020652413;2024-11-21 01:53:24;151150150.0;330395.1882159967;152150130.0;289404.1355208066;9.062156063366526;57.259;2.0;0.07;-0.3206172839506176;-0.3392183908046107;0.018601106853993077
80;38366;318429.0020652413;2024-11-24 20:12:43;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;57.515;2.06;0.014;-0.26061728395061756;-0.08321839080461046;0.1773988931460071
81;38366;318429.0020652413;2024-12-07 09:14:08;151150150.0;330395.1882159967;152150130.0;289404.1355208066;8.529088059639083;57.539;2.27;0.08;-0.0506172839506176;-0.059218390804609555;0.008601106853991958
82;38366;318429.0020652413;2024-12-11 22:38:28;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.629;2.37;0.12;0.04938271604938249;0.03078160919538675;0.01860110685399574
83;38366;318429.0020652413;2024-12-17 07:36:15;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.619;2.29;0.25;-0.03061728395061758;0.02078160919538874;0.05139889314600632
84;38366;318429.0020652413;2024-12-21 20:12:41;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.452;2.3;0.039;-0.020617283950617793;-0.14621839080461285;0.12560110685399506
85;38366;318429.0020652413;2024-12-22 21:01:25;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.99602005591164;57.549;2.34;0.29;0.019382716049382243;-0.049218390804611545;0.06860110685399379
86;38366;318429.0020652413;2024-12-28 05:59:13;151150150.0;330395.1882159967;152150130.0;289404.1355208066;7.462952052184198;57.559;2.34;0.08;0.019382716049382243;-0.039218390804613534;0.05860110685399578
0;42224;227149.2052232046;2023-08-05 13:35:01;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;32.21;;0.27;;-1.4075438596491239;
1;42224;227149.2052232046;2023-08-26 10:20:06;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;32.61;;0.07;;-1.0075438596491253;
2;42224;227149.2052232046;2023-09-05 08:42:14;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;33.03;;0.2;;-0.5875438596491236;
3;42224;227149.2052232046;2023-09-16 07:05:12;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;32.49;;0.1;;-1.1275438596491227;
4;42224;227149.2052232046;2023-10-07 03:50:13;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;32.5;;0.06;;-1.1175438596491247;
5;42224;227149.2052232046;2023-10-11 17:14:44;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;32.56;;0.06;;-1.0575438596491225;
6;42224;227149.2052232046;2023-11-01 13:59:49;152140130.0;231971.83362582978;152140090.0;216831.81003093446;6.202405089293002;33.16;1.31;0.05;-0.5144999999999997;-0.45754385964912814;0.0569561403508716
7;42224;227149.2052232046;2023-11-27 19:42:32;152140130.0;231971.83362582978;152140090.0;216831.81003093446;3.101202544646501;34.13;2.36;0.12;0.5355000000000001;0.5124561403508778;0.023043859649122256
8;42224;227149.2052232046;2023-12-08 18:05:29;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;33.59;;0.26;;-0.027543859649121316;
9;42224;227149.2052232046;2023-12-13 07:29:58;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;33.91;;0.05;;0.29245614035087186;
10;42224;227149.2052232046;2023-12-18 16:27:35;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;34.54;;0.21;;0.9224561403508744;
11;42224;227149.2052232046;2023-12-29 14:50:35;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;35.23;;0.16;;1.6124561403508721;
12;42224;227149.2052232046;2024-01-03 04:15:05;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;35.17;;0.19;;1.552456140350877;
13;42224;227149.2052232046;2024-01-14 02:37:52;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;34.88;;0.14;;1.2624561403508778;
14;42224;227149.2052232046;2024-01-19 11:35:40;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;34.51;;0.1;;0.8924561403508733;
15;42224;227149.2052232046;2024-01-24 01:00:10;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;34.5;;0.09;;0.8824561403508753;
16;42224;227149.2052232046;2024-01-29 09:57:48;152140130.0;231971.83362582978;152140090.0;216831.81003093446;0.0;34.8;;0.39;;1.1824561403508724;
